game_id,category,clue,correct_response,round
9188,OSCAR HOSTS,"Chub will eat almost anything & one popular bait is a paste made with this, such as Stilton","$200
30",Jeopardy
9188,OSCAR HOSTS,"A cnn.com article on this object included pictures of Jesus, Indiana Jones & the knights of the Round Table","$400
2",Jeopardy
9188,OSCAR HOSTS,2013:This voice behind Stewie Griffin,"$400
18",Jeopardy
9188,OSCAR HOSTS,"I'm just teasing you a little, this move of tugging an extremity","$400
24",Jeopardy
9188,OSCAR HOSTS,This historic county of England with a famous cat to its name has Wales as a western neighbor,"$400
14",Jeopardy
9188,METAPHORS BE WITH YOU,"Make your new home homey with these; Diptyque's classic ones include sandalwood, orange tree & wood fire","$400
23",Jeopardy
9188,METAPHORS BE WITH YOU,"This 3-letter substance, the eggs of female barbels, is poison to humans, as noted as far back as Nostradamus","$400
28",Jeopardy
9188,METAPHORS BE WITH YOU,"This brand offers its classic 18-ounce red plastic party cup as well as a not-as-classic clear but at least ""eco-forward"" one","$600
5",Jeopardy
9188,METAPHORS BE WITH YOU,"Starting in 1990:This man, called the best ever at it by 2025 host Conan O'Brien","$600
17",Jeopardy
9188,METAPHORS BE WITH YOU,"You're too late for the opportunity; you've done this, failed to catch the Boston Whaler 405 Conquest","$600
12",Jeopardy
9188,"HOWDY, NEIGHBOR!","Peaks poke above 14,000 feet in Arapaho & Roosevelt national Forests, a neighbor of the national park named for these mountains","$600
13",Jeopardy
9188,"HOWDY, NEIGHBOR!",You wouldn't be the first to move all your stuff & only then find the time to fill up a box for this organization founded in 1902,"$600
22",Jeopardy
9188,"HOWDY, NEIGHBOR!","One of our most ""precious"" members is this popular pet, like Geppetto's Cleo in ""Pinocchio""","$600
27",Jeopardy
9188,"HOWDY, NEIGHBOR!",Our coup de mariage is one form of this two-handled cup often made of silver which we simply adore,"$800
1",Jeopardy
9188,"HOWDY, NEIGHBOR!","1978:This comic & ""Road""-traveling movie star, for his 19th & final time","$800
16",Jeopardy
9188,JUST MOVED IN?,"To pay too much attention to trivial details could be described as taking this action, dividing follicular growths lengthwise","$800
8",Jeopardy
9188,JUST MOVED IN?,China borders the province of Sükhbaatar in this neighboring country,"DD: $1,400
10",Jeopardy
9188,JUST MOVED IN?,"Our home will be comfortable all the time as its temperature is regulated by HVAC, which stands for these 3 things","$800
21",Jeopardy
9188,JUST MOVED IN?,Carp species include this type named for the quality of its scaleless skin; Heather the this was Britain's most famous fish,"$800
20",Jeopardy
9188,JUST MOVED IN?,Tea served in this brand of China cup named for 1760s maker Josiah would be lovely,"$1000
4",Jeopardy
9188,WE'RE THE CARP FAMILY,"1934:This homespun comedian, sadly back in the news in 2025 when the Palisades fire destroyed his ranch house","$1000
6",Jeopardy
9188,WE'RE THE CARP FAMILY,"A frustrating or difficult task is said to be this, gathering together Bombays or Bengals","$1000
7",Jeopardy
9188,WE'RE THE CARP FAMILY,"The southwestern neighbor of Mexico's state of Puebla is this one with a name meaning ""warrior""","$1000
11",Jeopardy
9188,WE'RE THE CARP FAMILY,"For Internet access, you can set up this device combining a modem & a router, once the name of a computer retailer from cow country","$1000
15",Jeopardy
9188,WE'RE THE CARP FAMILY,"The asp is one of the few in our family that eats others in it, so not carnivorous but this word with a changed first syllable","$1000
19",Jeopardy
9188,COLD WAR TIMES,13 was a heavy number in this 1962 event: it lasted 13 days & a missile could have reached D.C. in 13 minutes,"$400
18",Double Jeopardy
9188,COLD WAR TIMES,The Dartmouth was one of the ships that had their cargo dumped in this 1773 event,"$400
29",Double Jeopardy
9188,COLD WAR TIMES,"A Little Richard song is called ""Good Golly Miss"" her","$400
30",Double Jeopardy
9188,COLD WAR TIMES,A real manor called Ivinghoe gave this author the name of a title hero,"$400
14",Double Jeopardy
9188,COLD WAR TIMES,Bunk Johnson was a popular figure in the 1940s revival of this style of jazz associated with New Orleans,"$400
28",Double Jeopardy
9188,IT'S A FACT,"Its flag, the Taegukki, was outlawed under Japanese rule & restored under General MacArthur","$400
5",Double Jeopardy
9188,IT'S A FACT,What is today called St. Petersburg was renamed this in 1924 & would bear that name until 1991 & the cold war's end,"$800
16",Double Jeopardy
9188,IT'S A FACT,"John Singer Sargent painted the official portrait of this president, who posed for JSS in a White House stairway in 1903","$800
27",Double Jeopardy
9188,IT'S A FACT,Paul McCartney said this Beatles tune was named for a children's playground slide; that's crazy!,"$800
26",Double Jeopardy
9188,IT'S A FACT,"Many thrillers have this playing-both-sides type of spy; an early depiction is Razumov in Joseph Conrad's ""Under Western Eyes""","$800
9",Double Jeopardy
9188,RHYMING SONG TITLES,A common sailor whose duties are performed topside,"$800
23",Double Jeopardy
9188,RHYMING SONG TITLES,You can see this temple complex in Cambodia as well as on Cambodia's flag,"$800
4",Double Jeopardy
9188,RHYMING SONG TITLES,"Countering atheistic communism, in 1954 this 2-word phrase was added to the Pledge of Allegiance","DD: $10,200
12",Double Jeopardy
9188,RHYMING SONG TITLES,"The ""white"" type of this large mammal isn't white; its name is said to be from Afrikaans for ""wide"", the shape of its muzzle","$1200
22",Double Jeopardy
9188,RHYMING SONG TITLES,"This AC/DC song has lyrics like ""Yes, I'm let loose from the noose that's kept me hangin' about""","$1200
25",Double Jeopardy
9188,NOVELS & NOVELISTS,"He never minded using a name to tell you about a character, like teacher Mr. M'choakumchild in ""Hard Times""","$1200
8",Double Jeopardy
9188,NOVELS & NOVELISTS,Upper body muscle that raises the arm laterally,"$1200
20",Double Jeopardy
9188,NOVELS & NOVELISTS,"The black, yellow & red flag of this country carries the color of the Duchy of Brabant","$1200
3",Double Jeopardy
9188,NOVELS & NOVELISTS,"N.A.M. stood for this international ""Movement"" made up of countries not part of the 2 major power blocs","$1600
11",Double Jeopardy
9188,NOVELS & NOVELISTS,"Ellen Gates Starr was a co-founder of this social settlement, but didn't get a share of the Nobel Prize Jane Addams won","$1600
21",Double Jeopardy
9188,"STARTS & ENDS WITH ""D""","Cypress Hill went a bit loco, lamenting in this song, ""Cops come & try to snatch my crops, these pigs wanna blow my house down""","$1600
24",Double Jeopardy
9188,"STARTS & ENDS WITH ""D""","The ""Times"" of this city said ""The Day of the Locust"" is ""the best-achieved piece of fiction the city has inspired""","$1600
7",Double Jeopardy
9188,"STARTS & ENDS WITH ""D""","From the Latvian ""combu""... actually no, around 1850 someone made up this 15-letter word meaning confused & upset","$1600
17",Double Jeopardy
9188,"STARTS & ENDS WITH ""D""","Covering a lot of ground, Mozambique's flag features an open book, a hoe & this weapon invented in the 1940s","DD: $4,000
2",Double Jeopardy
9188,"STARTS & ENDS WITH ""D""",U.S. diplomat George Kennan was the father of this policy of limiting & blocking Soviet expansion,"$2000
10",Double Jeopardy
9188,FLAGS,"St. Peter's Basilica was begun in 1506, under the second pope of this name","$2000
15",Double Jeopardy
9188,FLAGS,"In this classic from ""London Calling"", The Clash sing about someone who most definitely did not ""Stand By Me""","$2000
19",Double Jeopardy
9188,FLAGS,"This novelist wrote several books about Nathan Zuckerman, who, like himself, wrote a satirical novel that angered some fellow Jews","$2000
6",Double Jeopardy
9188,FLAGS,This tax was levied in England in the 10th & 11th centuries as protection against invasion by Vikings,"$2000
13",Double Jeopardy
9188,FLAGS,The ship depicted on the flag of this British overseas territory commemorates a 1609 shipwreck on its shoals,"$2000
1",Double Jeopardy
9188,WORD ORIGINS,"Fittingly, this adjective describing a hit-you-in-the-gut kind of feeling goes back to a Latin word for internal organs","Fittingly, this adjective describing a hit-you-in-the-gut kind of feeling goes back to a Latin word for internal organs",Final Jeopardy
9187,WHAT CENTURY?,Queen Elizabeth I of England dies & is succeed by her Scottish cousin James I,"$200
27",Jeopardy
9187,WHAT CENTURY?,"Listed at 6'5"" & 250 at mlb.com, slugger Mark McGwire had this fast food nickname","$200
21",Jeopardy
9187,WHAT CENTURY?,"The Loup & Elkhorn are tributaries of this Nebraska river whose name comes from the French for ""flat""","$200
28",Jeopardy
9187,WHAT CENTURY?,"The 8th Amendment protects against cruel & unusual punishment & ""excessive"" this","$200
30",Jeopardy
9187,WHAT CENTURY?,"A 2004 law permitted banks to ""truncate"" these, create legally valid images of them, & no longer return canceled ones","$200
29",Jeopardy
9187,"""BIG"" NICKNAMES","To make a surprising announcement is to ""drop"" this projectile","$200
26",Jeopardy
9187,"""BIG"" NICKNAMES","Led by Caballero & Yegros, Paraguay declares independence","$400
22",Jeopardy
9187,"""BIG"" NICKNAMES","Arnold Rothstein, who allegedly fixed the 1919 World Series, roamed New York City as this long before ""Sex and the City"" used the moniker","$400
18",Jeopardy
9187,"""BIG"" NICKNAMES",Water evaporating in summer leaves mineral-rich pools in Spotted Lake in this westernmost Canadian province,"$400
23",Jeopardy
9187,"""BIG"" NICKNAMES","Published 1852-1860, the 8th edition of this reference work had 22 volumes & Lord Kelvin's article on the telegraph","$400
7",Jeopardy
9187,LAKES & RIVERS,"If interest levels rise, this, an ARM, might cost you an arm & a leg","$400
25",Jeopardy
9187,LAKES & RIVERS,Latin for sword gives us this word for a certain fighter in ancient Rome,"$400
20",Jeopardy
9187,LAKES & RIVERS,The Medici family takes power in Florence under Cosimo the Elder,"$600
19",Jeopardy
9187,LAKES & RIVERS,"He's a scout leader in ""South Park""","$600
17",Jeopardy
9187,LAKES & RIVERS,The Desna River flows into the Dnieper River near this world capital,"DD: $3,600
10",Jeopardy
9187,EIGHTH NOTES,"His 8th symphony, famously incomplete, premiered in 1865, 37 years after his death","$600
6",Jeopardy
9187,EIGHTH NOTES,"There are 12 of these banks across the country, numbered from 1 in Boston to 12 in San Francisco","$600
24",Jeopardy
9187,EIGHTH NOTES,It's the motion of the golf club & body away from the ball before it's hit,"$600
14",Jeopardy
9187,EIGHTH NOTES,Denis Diderot & friends try to summarize knowledge in the Encyclopédie,"$800
3",Jeopardy
9187,EIGHTH NOTES,"Cornell since about 1905, or cinnamon gum since 1975","$800
11",Jeopardy
9187,IN THE BANK,In 2018 Dolce & Gabbana held the show of their Alta Moda made-to-measure line on this glam lake of northern Italy,"$800
15",Jeopardy
9187,IN THE BANK,The 8th of these tasks to be completed was to capture the man-eating mares of King Diomedes,"$800
1",Jeopardy
9187,IN THE BANK,It's the developmental term for the due date at which a bond or other financial instrument becomes payable,"$800
9",Jeopardy
9187,IN THE BANK,It's a 1-word aka for white blood cell,"$800
13",Jeopardy
9187,IN THE BANK,Genghis Khan unites the Mongol tribes & invades China,"$1000
4",Jeopardy
9187,9-LETTER WORDS,"""Don Lie"" is one of many tracks teaming Lil Wayne & this different-sized Detroit rapper","$1000
5",Jeopardy
9187,9-LETTER WORDS,This river runs past the largest French-speaking city in Africa & maybe even the world,"$1000
8",Jeopardy
9187,9-LETTER WORDS,"According to Dante, the 8th of these realms was for the eternal punishment of fraudsters like seducers & flatterers","$1000
2",Jeopardy
9187,9-LETTER WORDS,"A bank may raise the interest on your credit card if you have a high DTI ratio, DTI standing for this comparison","$1000
16",Jeopardy
9187,9-LETTER WORDS,"An aid to instruction, it's a summary of Christian beliefs & principles in question & answer form","$1000
12",Jeopardy
9187,LITERARY DRESS-UP,"""An old, pointed blue hat, that had belonged to some Munchkin"" is part of his ensemble","$400
14",Double Jeopardy
9187,LITERARY DRESS-UP,Diane Keaton's real-life nickname & surname became this 1977 role for which she won an Oscar,"$400
30",Double Jeopardy
9187,LITERARY DRESS-UP,"A decorative piece of headgear, perhaps for a pope","$400
29",Double Jeopardy
9187,LITERARY DRESS-UP,"Entertainment Weekly ranked the 2024 season of this, when Kelsey beat out Daisy for Joey's final rose, as the best yet","$400
1",Double Jeopardy
9187,LITERARY DRESS-UP,"On Dec. 27, 1932 100,000 wanted to see this group first get their kicks & have a hall of a time at Radio City; only 6,200 got in","$400
23",Double Jeopardy
9187,MOVIE TITLE ROLES,The Lancaster Caramel Company was an early success for this man before he began his chocolate company,"$400
28",Double Jeopardy
9187,MOVIE TITLE ROLES,"More like literary dress-down, Donne's ""To His Mistress Going to Bed"" says, ""Off with"" this, named for encircling the waist","$800
15",Double Jeopardy
9187,MOVIE TITLE ROLES,"""Stupid is as stupid does"" is just one of the sayings this character borrows from his mother","$800
25",Double Jeopardy
9187,MOVIE TITLE ROLES,"A term used in poker, to be ""on"" this means to be acting with emotion, not using your head","$800
26",Double Jeopardy
9187,MOVIE TITLE ROLES,"Excessive prickles, more commonly called these, are a symptom of the grower's foe rose rosette disease","$800
27",Double Jeopardy
9187,FROM THYME TO TIME,In 1754 what's today this Ivy League university started on Lower Broadway as Professor Johnson taught 8 students,"$800
22",Double Jeopardy
9187,FROM THYME TO TIME,"One of 5 children of a postal worker, he starred in films like ""Birdman of Alcatraz"" & ""From Here to Eternity""","$800
24",Double Jeopardy
9187,FROM THYME TO TIME,"An admiral's uniform with white breeches & gold frogging on the tailcoat is one creation of John le Carré's ""The Tailor of"" this country","$1200
20",Double Jeopardy
9187,FROM THYME TO TIME,"In a 2024 film described as a musical story of rebirth, a Mexican cartel leader named Manitas transitions to become her","$1200
2",Double Jeopardy
9187,FROM THYME TO TIME,It consists of two connected oblong lobes lying on either side of the trachea,"$1200
21",Double Jeopardy
